filename,row_preview,computed_total,stated_total,difference
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,"Uran, Nhava Sheva Port & CFS Storage | 32 | 28 | 0.0 | 06/02/2023 | Discharge port / CFS from 30/01/2023 to 6/02/2023",60,0.0,60.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 31 | 19 | 0.0 | 07/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,50,0.0,50.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 34 | 19 | 0.0 | 08/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,53,0.0,53.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 36 | 19 | 0.0 | 09/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,55,0.0,55.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 34 | 19 | 0.0 | 10/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,53,0.0,53.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 34 | 18 | 0.0 | 11/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,52,0.0,52.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 36 | 17 | 0.0 | 12/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,53,0.0,53.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 37 | 24 | 0.0 | 13/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,61,0.0,61.0
G-2107-22B Bliss GVS (DPS ref. IND-02723-IC) H.O PLA.docx,Consignees’ Factory at Palghar | 36 | 19 | 0.0 | 14/02/2023 | Consignees storage till unpacking from 7/02/2023 to 14/02/2023,55,0.0,55.0
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,1 | 1374 | 2215.000,1375,2215.000,840.000
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,2 | 4145 | 6633.000,4147,6633.000,2486.000
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,3 | 4104 | 6566.000,4107,6566.000,2459.000
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,4 | 4078 | 6526.000,4082,6526.000,2444.000
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,5 | 2070 | 3332.536,2075,3332.536,1257.536
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,Final Stowage Qty | 1374 | 10992 | 4145 | 33160 | 4104,157710,126168,31542
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,08-07-2023 | 44 | 352 | 526 | 4208 | 579,14110,11288,2822
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,09-07-2023 | 651 | 5208 | 168 | 1344 | 274,27310,21848,5462
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,10-07-2023 | 431 | 3448 | 0 | 0 | 335,10970,8776,2194
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,11-07-2023 | 248 | 1984 | 775 | 6200 | 358,22190,17752,4438
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,12-07-2023 | 0 | 0 | 1276 | 10208 | 658,31740,25392,6348
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,13-07-2023 | 0 | 0 | 886 | 7088 | 606,21730,17384,4346
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,14-07-2023 | 0 | 0 | 514 | 4112 | 756,21500,17200,4300
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,15-07-2023 | 0 | 0 | 0 | 0 | 538,8160,6528,1632
G-1280-23G Sappi - TSL ROSEMARY (DPS REF. IND-07523-HVT).docx,Total | 1374 | 10992 | 4145 | 33160 | 4104,157710,126168,31542
G-1280A-23G Sappi - TSL ROSEMARY (DPS REF. IND-07623-HVT).docx,5 | 2070 | 3332.536,2075,3332.536,1257.536
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | PTM Iberica Unipessoal, LDA Portugal | Aveiro, Portugal | Prime Hot Rolled Steel Coils | 176 | 4,171.75",177,4171.75,3994.75
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | Stemcor Distribution Ltd | Newport, U.K | Prime Hot Dipped Galvanised Steel Coils | 34 | 769.83",804.83,773.18,31.65
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"2 | Salzgitter Mannesmann UK.Ltd | Newport, U.K | Prime Hot Dipped Galvanised Steel Coils as per EN10346 | 50 | 867.045",919.045,868.735,50.310
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"3 | Duferco UK Ltd | Newport, U.K | Prime Cold Rolled Steel Coils | 461 | 4,749.612",5213.612,4782.867,430.745
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | Primex Steel Trading GmbH | Fredericia, Denmark | Prime Hot Rolled Steel Plates | 3,762 | 5,124.227",8887.227,5124.227,3763.000
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"2 | Primex Steel Trading GmbH | Fredericia, Denmark | Prime Hot Rolled Steel Plates | 571 | 3,005.379",3578.379,3005.379,573.000
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"3 | Primex Steel Trading GmbH | Fredericia, Denmark | Prime Hot Rolled Steel Plates | 747 | 5,172.220",5922.220,5198.365,723.855
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"4 | Primex Steel Trading GmbH | Fredericia, Denmark | Prime Hot Rolled Steel Plates | 12 | 79.950",95.950,80.85,15.100
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | PTM Iberica Unipessoal, LDA Portugal | AVE 01 | 6864971 & 6987224 | Aveiro, Portugal | Prime Hot Rolled Steel Coils",4348.75,4172.75,176.00
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | Stemcor Distribution Ltd | NEW 01 | 6867907 & 6948456 | Newport, U.K | Prime Hot Dipped Galvanised Steel Coils",804.83,773.18,31.65
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"2 | Salzgitter Mannesmann UK.Ltd | NEW 02 | 6898976 | Newport, U.K | Prime Hot Dipped Galvanised Steel Coils as per EN10346",6899895.045,868.735,6899026.310
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"3 | Duferco UK Ltd | NEW 03 | 6864969, 7025624 & 7114014 | Newport, U.K | Prime Cold Rolled Steel Coils",5213.612,4782.867,430.745
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"1 | Primex Steel Trading GmbH | FRED 01 | 6867902, 6948444, 6984003, 7025617 & 7081944 | Fredericia, Denmark | Prime Hot Rolled Steel Plates",8887.227,5124.227,3763.000
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"2 | Primex Steel Trading GmbH | FRED 02 | 6867902, 6948444, 6984003, 7025617 & 7081944 | Fredericia, Denmark | Prime Hot Rolled Steel Plates",3578.379,3005.379,573.000
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"3 | Primex Steel Trading GmbH | FRED 03 | 6867898 & 6948466 | Fredericia, Denmark | Prime Hot Rolled Steel Plates",5922.220,5198.365,723.855
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,"4 | Primex Steel Trading GmbH | FRED 04 | 7009771 | Fredericia, Denmark | Prime Hot Rolled Steel Plates",7009866.950,80.85,7009786.100
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,1 | 222 | 0 | 0,223,0,223
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,2 | 0 | 0 | 1929,2,1929,1927
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,3 | 0 | 176 | 1147,179,1147,968
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,4 | 0 | 0 | 2016,4,2016,2012
PMS24024 Cargo Condition Report-MV LU YANG SHUN (Final Version) H.O Corrected.docx,5 | 323 | 0 | 0,328,0,328
G-1073-24B - MV AGIOS PORFYRIOS (DPS Ref. IND-03624-HVT).docx,22.04.2024 | 154.720 | 304.000 | 541.000 | 630.000 | 1625.000,1629.720,1625.000,4.720
G-1073-24B - MV AGIOS PORFYRIOS (DPS Ref. IND-03624-HVT).docx,WOOVEN BAGS | 0 | 0 | 0 | 9.149 | 10.199,9.149,10.199,1.050
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"1 | 1,415 | 2,267.035",1416,2267.035,851.035
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"2 | 3,369 | 5,397.266",3371,5397.266,2026.266
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"3 | 3,440 | 5,510.010",3443,5510.010,2067.010
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"4 | 2,317 | 3,716.285",2321,3716.285,1395.285
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"5 | 3,182 | 5,103.677",3187,5103.677,1916.677
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,"6 | 1,536 | 2,462.039",1542,2462.039,920.039
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,23.04.2023 | 0 | 0 | 0 | 1048 | 8384,21163.896,1789.434,19374.462
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,24.04.2023 | 1030 | 8240 | 1650.061 | 804 | 6432,22360.069,519.048,21841.021
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,26.04.2023 | 385 | 3080 | 616.974 | 426 | 3408,16284.426,1368.108,14916.318
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,27.04.2023 | 0 | 0 | 0 | 1091 | 8728,21871.910,1834.420,20037.490
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,Total | 1415 | 11320 | 2267.035 | 3369 | 26952,81680.301,5511.010,76169.291
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,1033 | 8264 | 1654.866 | 916 | 7328 | 1467.432,20663.298,0,20663.298
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,883 | 7064 | 1414.566 | 74 | 592 | 118.548,18372.114,1464.228,16907.886
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,67 | 536 | 107.334 | 758 | 6064 | 1214.316,14344.650,997.811,13346.839
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,334 | 2672 | 539.519 | 1287 | 10296 | 2047.051,17175.570,0,17175.570
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,0 | 0 | 0 | 147 | 1176 | 256.330,1579.330,0,1579.330
G-1044-23B Sappi - FEDERAL BALTIC (DPS Ref No. IND-04323-HVT) H.O PLA.docx,2317 | 18536 | 3716.285 | 3182 | 25456 | 5103.677,72134.962,2462.039,69672.923
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"1 | 1,415 | 2,267.035",1416,2267.035,851.035
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"2 | 3,369 | 5,397.266",3371,5397.266,2026.266
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"3 | 3,440 | 5,510.010",3443,5510.010,2067.010
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"4 | 2,317 | 3,716.285",2321,3716.285,1395.285
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"5 | 3,182 | 5,103.677",3187,5103.677,1916.677
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,"6 | 1,536 | 2,462.039",1542,2462.039,920.039
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,23.04.2023 | 0 | 0 | 0 | 1048 | 8384,21163.896,1789.434,19374.462
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,24.04.2023 | 1030 | 8240 | 1650.061 | 804 | 6432,22360.069,519.048,21841.021
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,26.04.2023 | 385 | 3080 | 616.974 | 426 | 3408,16284.426,1368.108,14916.318
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,27.04.2023 | 0 | 0 | 0 | 1091 | 8728,21871.910,1834.420,20037.490
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,Total | 1415 | 11320 | 2267.035 | 3369 | 26952,81680.301,5511.010,76169.291
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,1033 | 8264 | 1654.866 | 916 | 7328 | 1467.432,20663.298,0,20663.298
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,883 | 7064 | 1414.566 | 74 | 592 | 118.548,18372.114,1464.228,16907.886
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,67 | 536 | 107.334 | 758 | 6064 | 1214.316,14344.650,997.811,13346.839
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,334 | 2672 | 539.519 | 1287 | 10296 | 2047.051,17175.570,0,17175.570
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,0 | 0 | 0 | 147 | 1176 | 256.330,1579.330,0,1579.330
G-1044-23B Sappi - FEDERAL BALTIC (DPS).docx,2317 | 18536 | 3716.285 | 3182 | 25456 | 5103.677,72134.962,2462.039,69672.923
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,1 | 1860 | 2980.084,1861,2980.084,1119.084
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,2 | 4042 | 6474.141,4044,6474.141,2430.141
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,3 | 4080 | 6544.403,4083,6544.403,2461.403
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,4 | 4091 | 6552.158,4095,6552.158,2457.158
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,5 | 2258 | 3616.853,2263,3616.853,1353.853
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,B/L Qty | 1860 | 14880 | 4042 | 32336 | 4080,163310,130648,32662
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,11-05-2023 | 728 | 5824 | 0 | 0 | 707,31240,24992,6248
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,12-05-2023 | 727 | 5816 | 1044 | 8352 | 722,39870,31896,7974
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,13-05-2023 | 405 | 3240 | 1097 | 8776 | 686,34920,27936,6984
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,14-05-2023 | 0 | 0 | 1362 | 10896 | 1114,36550,29240,7310
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,15-05-2023 | 0 | 0 | 539 | 4312 | 851,20730,16584,4146
G-1091-23B Sappi - TSL ROSEMARY (DPS REF. IND-04823-HVT) H.O.docx,Total | 1860 | 14880 | 4042 | 32336 | 4080,163310,130648,32662
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,"1 | 1,392 | 2,229.920",1393,2229.920,836.920
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,"2 | 4,110 | 6,584.893",4112,6584.893,2472.893
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,"3 | 4,085 | 6,542.526",4088,6542.526,2454.526
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,"4 | 4,080 | 6,534.518",4084,6534.518,2450.518
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,"5 | 1,968 | 3,151.944",1973,3151.944,1178.944
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,20.03.2023 | 794 | 6352 | 1271.8 | 280 | 2240,10937.8,448.504,10489.296
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,21.03.2023 | 598 | 4784 | 958.09 | 1194 | 9552,17086.09,1912.55,15173.54
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,22.03.2023 | 0 | 0 | 0 | 1051 | 8408,9459,1683.49,7775.51
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,23.03.2023 | 0 | 0 | 0 | 992 | 7936,8928,1588.99,7339.01
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,24.03.2023 | 0 | 0 | 0 | 593 | 4744,5337,951.362,4385.638
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,Total | 1392 | 11136 | 2229.9 | 4110 | 32880,51747.9,6584.89,45163.01
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,20.03.2023 | 785 | 6280 | 1257.413 | 299 | 2392,21302.351,1745.96,19556.391
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,21.03.2023 | 683 | 5464 | 1094.029 | 648 | 5184,22012.995,1405.98,20607.015
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,22.03.2023 | 1015 | 8120 | 1625.827 | 1088 | 8704,22295.585,0,22295.585
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,23.03.2023 | 984 | 7872 | 1576.171 | 1271 | 10168,23907.059,0,23907.059
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,24.03.2023 | 618 | 4944 | 989.086 | 766 | 6128,14671.238,0,14671.238
G-2082-22B Sappi - TSL ROSEMARY (DPS) Checked by NJ.docx,Total | 4085 | 32680 | 6542.526 | 4072 | 32576,104189.228,3151.94,101037.288
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,1 | 1 | 12 | 1 | 8 | 3,23,3,20
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,2 | 1 | 12 | 1 | 11 | 0,27,0,27
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,3 | 1 | 12 | 0 | 2 | 10,18,10,8
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,4 | 1 | 12 | 0 | 1 | 11,18,11,7
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,5 | 1 | 12 | 0 | 12 | 0,30,0,30
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,6 | 1 | 12 | 1 | 11 | 0,31,0,31
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,7 | 1 | 12 | 1 | 11 | 0,32,0,32
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,8 | 1 | 12 | 0 | 1 | 11,22,11,11
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,9 | 1 | 12 | 0 | 1 | 11,23,11,12
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,10 | 1 | 12 | 0 | 1 | 11,24,11,13
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,11 | 1 | 12 | 1 | 0 | 11,25,11,14
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,12 | 1 | 12 | 1 | 0 | 11,26,11,15
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,13 | 1 | 12 | 1 | 0 | 11,27,11,16
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,14 | 1 | 12 | 0 | 3 | 9,30,9,21
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,15 | 1 | 12 | 0 | 0 | 12,28,12,16
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,16 | 1 | 12 | 1 | 11 | 0,41,0,41
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,17 | 1 | 12 | 0 | 0 | 12,30,12,18
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,18 | 1 | 12 | 0 | 1 | 11,32,11,21
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,19 | 1 | 12 | 0 | 2 | 10,34,10,24
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,20 | 1 | 12 | 1 | 1 | 10,35,10,25
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,21 | 1 | 12 | 0 | 0 | 12,34,12,22
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,22 | 1 | 12 | 1 | 1 | 10,37,10,27
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,23 | 1 | 12 | 1 | 11 | 0,48,0,48
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,24 | 1 | 12 | 2 | 0 | 10,39,10,29
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,25 | 1 | 12 | 2 | 0 | 10,40,10,30
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,26 | 1 | 12 | 2 | 0 | 10,41,10,31
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,27 | 1 | 12 | 1 | 11 | 0,52,0,52
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,28 | 1 | 12 | 0 | 2 | 10,43,10,33
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,29 | 1 | 12 | 1 | 11 | 0,54,0,54
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,Total | 29 | 348 | 19 | 113 | 216,509,216,293
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,60 | 720 | 180 | 540 | 0 (NIL),960,540,420
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,1 | 1 | 12 | 1 | 11 | 0,26,0,26
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,2 | 1 | 12 | 1 | 9 | 2,25,2,23
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,3 | 1 | 12 | 3 | 9 | 0,28,0,28
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,4 | 1 | 12 | 1 | 11 | 0,29,0,29
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,5 | 1 | 12 | 1 | 11 | 0,30,0,30
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,6 | 1 | 12 | 1 | 11 | 0,31,0,31
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,7 | 1 | 12 | 2 | 9 | 1,31,1,30
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,8 | 1 | 12 | 2 | 10 | 0,33,0,33
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,9 | 1 | 12 | 0 | 0 | 12,22,12,10
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,10 | 1 | 12 | 2 | 0 | 10,25,10,15
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,11 | 1 | 12 | 0 | 0 | 12,24,12,12
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,12 | 1 | 12 | 0 | 0 | 12,25,12,13
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,13 | 1 | 12 | 4 | 3 | 5,33,5,28
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx, | 13 | 156 | 18 | 84 | 54,271,54,217
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,1 | Vegetarian Oyster Flavoured Sauce 510g | 199 | 653 | 852 | 1.71,1706.71,1456.92,249.79
G-1027-23B MRK Foods (Tky-Malaysia) H.O PLA.docx,2 | Panda Brand Oyster Sauce 510g | 18 | 84 | 102 | 1.53,207.53,156.06,51.47
G-1697-22B S. M. Auto Engineering (TMS-111-0822-133) PLA.docx," | 6.1 | 6.1 | 6.1 | Date of survey application | 22 August 2022, by TMS Global.",12.2,6.1,6.1
G-1697-22B S. M. Auto Engineering (TMS-111-0822-133) PLA.docx, | 6.2 | 6.2 | 6.2 | Date of survey | 20 October 2022,12.4,6.2,6.2
G-1697-22B S. M. Auto Engineering (TMS-111-0822-133) PLA.docx," | 6.3 | 6.3 | 6.3 | Place of survey | At TG Terminals Pvt Ltd., Container Freight Station (CFS), Veshvi, Navi Mumbai - 400702.",12.6,6.3,6.3
G-1617-23G Reaghan Fashions (PICC) H.O PLA.docx,22/08/2023 | 14.0 | 29/08/2023 | 8.1 | 5/9/2023 | 5.1,27.2,0.5,26.7
G-1617-23G Reaghan Fashions (PICC) H.O PLA.docx,24/08/2023 | 36.1 | 31/08/2023 | 0.5 | 6/9/2023 | 2.0,38.6,14.5,24.1
G-1617-23G Reaghan Fashions (PICC) H.O PLA.docx,26/08/2023 | 3.8 | 1/9/2023 | 1.0 | 7/9/2023 | 2.0,6.8,0.5,6.3
G-1617-23G Reaghan Fashions (PICC) H.O PLA.docx,28/08/2023 | 2.0 | 4/9/2023 | 2.3 | 9/9/2023 | 2.0,6.3,17.0,10.7
Spot Report - 17-12-2022 (Revised).docx,1 | Suziblue C&L | 1 | 593 | 481 | 86,1183,5,1178
Spot Report - 17-12-2022 (Revised).docx,2 | Suziblue C&L | 1 | 610 | 452 | 119,1220,3,1217
Spot Report - 17-12-2022 (Revised).docx,3 | Suziblue C&L | 1 | 605 | 365 | 152,1182,32,1150
Spot Report - 17-12-2022 (Revised).docx,4 | Emerald C&L | 1 | 569 | 331 | 161,1131,12,1119
Spot Report - 17-12-2022 (Revised).docx,5 | Emerald C&L | 1 | 613 | 452 | 127,1225,7,1218
Spot Report - 17-12-2022 (Revised).docx,6 | Emerald C&L | 1 | 687 | 426 | 189,1364,17,1347
Spot Report - 17-12-2022 (Revised).docx,Total | Total | 6 | 3677 | 2507 | 834,7284,76,7208
Spot Report - 19-12-2022 (Revised).docx,1 | Emerald C&L | 1 | 681 | 412 | 106,1281,83,1198
Spot Report - 19-12-2022 (Revised).docx,2 | Emerald C&L | 1 | 695 | 413 | 105,1303,90,1213
